,objectid,name,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,usersrated,average,baverage,avgweight,siteviews,boardgamehonor_cnt,boardgameversion_cnt,boardgamecategory,boardgamemechanic
16876,12890.0,Swindle,1976.0,3.0,6,1.0,1.0,30.0,4.36667,5.47741,1.0,5802.0,0.0,1.0,Humor,"Roll ,  Spin and Move"
16877,62861.0,Drakar och Demoner  Br\u00e4dspelet,2009.0,2.0,6,2.0,2.0,30.0,4.33333,5.47741,2.4,13162.0,0.0,1.0,"Adventure, Fantasy","Dice Rolling, Modular Board, Role Playing"
16878,4519.0,Yum Deluxe,1959.0,2.0,5,0.5,0.5,101.0,5.12822,5.4774,1.1667,36744.0,0.0,2.0,Dice,Dice Rolling
16879,122598.0,Beer & Vikings,2012.0,3.0,8,0.75,0.75,77.0,5.24545,5.47737,2.4,31628.0,0.0,1.0,"Card, Fighting, Humor, Medieval, Party Game","Card Drafting, Hand Management"
16880,4442.0,Tetragons,1997.0,2.0,5,0.25,0.25,130.0,5.24647,5.47735,1.5,23901.0,0.0,2.0,Real-time,Pattern Recognition
16881,7964.0,West Wall,1984.0,2.0,2,3.0,3.0,34.0,4.83088,5.47734,2.375,10293.0,0.0,1.0,"War, War",Hexagon Grid
16882,5899.0,Fantasy Adventures,1995.0,2.0,6,0.5,0.75,38.0,4.69868,5.47731,2.0,14184.0,0.0,1.0,"Card, Collectible Components, Dice, Fantasy","Card Game, Collectible Components, Dice, Fantasy"
16883,86073.0,5 Second Rule,2010.0,3.0,6,0.5,0.5,1434.0,5.53729,5.47731,1.1522,123373.0,0.0,18.0,"Card, Party Game, Real-time, Trivia","Card Game, Party Game, Real-time, Trivia"
16884,7715.0,Porca Miseria,1999.0,3.0,8,0.5,0.5,44.0,4.90682,5.47728,1.0,11641.0,0.0,2.0,"Action , Dexterity, Card, Childrens Game","Hand Management, Simultaneous Action Selection"
16885,33876.0,Killer Bunnies and the Journey to Jupiter,2008.0,2.0,6,1.5,1.5,319.0,5.6315,5.47723,2.5357,40720.0,0.0,1.0,"Card, Dice, Fighting, Humor, Sci-Fi","Dice Rolling, Grid Movement, Hand Management, Modular Board"
16886,30363.0,1001 Karawane,2007.0,2.0,5,1.0,1.0,71.0,5.10423,5.4772,1.8333,23819.0,0.0,1.0,"Bluffing, Exploration, Travel","Memory, Trading"
16887,249414.0,Way Up High,2016.0,2.0,5,0.08333333333333333,0.16666666666666666,131.0,5.24679,5.47719,1.0,7576.0,0.0,3.0,Card,"Card Drafting, Set Collection"
16888,66251.0,Galapagos,2010.0,2.0,5,1.0,1.0,124.0,5.28256,5.47714,2.3333,32895.0,0.0,2.0,"Adventure, Animals","Auction, Bidding, Hand Management, Set Collection"
16889,15182.0,Destination London,2004.0,2.0,6,1.0,1.0,30.0,4.48333,5.47714,1.1667,32932.0,0.0,1.0,"Travel, Trivia",Area Movement
16890,103573.0,Scurvy Dogs  Pirates and Privateers,2012.0,2.0,8,0.8333333333333334,0.8333333333333334,33.0,4.66667,5.47712,2.0,10824.0,0.0,1.0,"War, Pirates","Dice Rolling, Hand Management, Modular Board, Variable Player Powers"
16891,152902.0,Fish or Cut Bait,2013.0,2.0,20,0.3333333333333333,0.5,112.0,5.15804,5.47711,1.0,9803.0,0.0,1.0,"Front Porch Classics, University Games",Dice Rolling
16892,27468.0,Book of Mormon Battles,2004.0,2.0,6,0.5,1.0,30.0,4.394,5.47709,1.0,6981.0,0.0,1.0,"Card, Religious","Card Game, Religious"
16893,12599.0,Marriage Material,2004.0,2.0,5,0.5,0.5,84.0,5.17857,5.47708,1.0,13433.0,0.0,2.0,Card,Hand Management
16894,4477.0,Station Manager,2002.0,2.0,4,0.5,0.5,110.0,5.21455,5.47705,1.2941,20992.0,0.0,1.0,"Card, Trains",Set Collection
16895,230976.0,Bard Saga,2017.0,2.0,5,0.3333333333333333,0.75,33.0,4.5697,5.47704,2.0,6699.0,0.0,1.0,Card,"Card Drafting, Hand Management, Set Collection"
16896,10807.0,Fishing for Terrorists,2004.0,2.0,6,0.75,0.75,84.0,5.08095,5.47703,1.0,15572.0,0.0,1.0,"Card, Humor, Memory, Political, Spies,Secret Agents","Memory, Set Collection"
16897,9454.0,Double Trouble,1987.0,2.0,4,0.3333333333333333,0.3333333333333333,36.0,4.81389,5.47702,1.0,32159.0,0.0,3.0,"Childrens Game, Dice, Maze","Roll ,  Spin and Move"
16898,1626.0,Krull,1983.0,2.0,4,0.75,0.75,76.0,5.02237,5.47694,1.5556,24433.0,0.0,1.0,"Fantasy, Medieval, Adaptation","Roll ,  Spin and Move"
16899,2493.0,The Grand Alchemist,2000.0,3.0,6,1.5,1.5,41.0,4.78063,5.47694,1.75,20724.0,0.0,2.0,Renaissance,"Roll ,  Spin and Move, Set Collection"
16900,172237.0,UNO Dare!,2014.0,2.0,10,0.0,0.0,73.0,5.03288,5.4769,1.0,7013.0,0.0,2.0,Card,Card Game
16901,14990.0,Troja,2004.0,2.0,4,0.5,0.5,87.0,5.12644,5.47686,1.9091,19510.0,0.0,0.0,"Ancient, Card, Fighting, Mythology","Hand Management, Take That, Variable Player Powers"
16902,928.0,Ger\u00fcchtek\u00fcche,2000.0,3.0,7,0.3333333333333333,0.3333333333333333,71.0,5.08803,5.47686,1.2,16144.0,0.0,2.0,"Card, Deduction",Set Collection
16903,67630.0,U-Build Sorry!,2010.0,2.0,4,0.0,0.0,37.0,4.87973,5.47685,1.0,9427.0,0.0,1.0,"Childrens Game, Racing",Modular Board
16904,24254.0,Simulations Canada's Battleship,2005.0,2.0,2,0.75,1.5,90.0,5.21556,5.47685,1.5,12357.0,0.0,1.0,"War, War, War",Hexagon Grid
16905,13817.0,Monopoly  1935 Commemorative Edition,1985.0,2.0,10,0.5,0.5,91.0,5.24725,5.47683,1.75,20467.0,0.0,1.0,"Economic, Negotiation","Auction, Bidding, Player Elimination, Roll ,  Spin and Move, Set Collection, Trading"
16906,16380.0,Mighty Morphin Power Rangers Game,1994.0,2.0,4,0.5,0.5,33.0,4.5,5.47674,1.1667,47071.0,0.0,5.0,"Childrens Game, Fighting, Adaptation","Childrens Game, Fighting, Movies ,  TV ,  Radio theme"
16907,3830.0,Doctor Who  Battle for the Universe,1989.0,2.0,4,0.75,0.75,40.0,4.61875,5.47671,1.0,15666.0,0.0,1.0,"Abstract Strategy, Adventure, Dice, Fantasy, Fighting, Adaptation","Roll ,  Spin and Move, Variable Player Powers"
16908,31508.0,ReFraze,2000.0,2.0,20,0.5,0.5,33.0,5.09,5.4767,1.5,9736.0,0.0,2.0,"Party Game, Trivia, Word Game","Party Game, Trivia, Word Game"
16909,5961.0,Battle for Basra,1991.0,2.0,2,0.5,0.5,58.0,5.23103,5.4767,1.5385,13880.0,0.0,1.0,"Modern Warfare, War",Hexagon Grid
16910,10090.0,Turmbau zu Babel,1988.0,2.0,6,0.16666666666666666,0.16666666666666666,33.0,4.55515,5.47668,1.0,6807.0,0.0,4.0,"Action , Dexterity, Childrens Game","Action ,  Dexterity, Childrens Game"
16911,10673.0,Monopoly  America Special Edition,2002.0,2.0,6,2.0,2.0,62.0,5.3521,5.47666,2.0,23075.0,0.0,1.0,"Economic, Negotiation","Auction, Bidding, Player Elimination, Roll ,  Spin and Move, Set Collection, Trading"
16912,105123.0,Bananas,2011.0,2.0,6,0.3333333333333333,0.3333333333333333,55.0,4.67091,5.47664,1.0,9995.0,0.0,2.0,"Animals, Childrens Game, Memory","Hexagon Grid, Memory"
16913,15542.0,Orangino,2002.0,2.0,6,0.0,0.0,42.0,4.75,5.47656,1.0,6147.0,0.0,1.0,"Educational, Party Game","Educational, Party Game"
16914,107733.0,The Big Bang Theory  The Party Game,2012.0,3.0,7,0.3333333333333333,0.5,191.0,5.38925,5.47652,1.0,90430.0,0.0,2.0,"Card, Humor, Adaptation, Party Game","Hand Management, Simultaneous Action Selection"
16915,3687.0,Picture Pursuit,1994.0,4.0,20,0.75,0.75,37.0,4.64865,5.47651,2.0,8406.0,0.0,1.0,"Party Game, Puzzle, Trivia","Memory, Team-Based Game"
16916,75.0,Falling,1998.0,4.0,8,0.08333333333333333,0.08333333333333333,1361.0,5.48816,5.47647,1.2231,87198.0,0.0,5.0,"Card, Fantasy, Print & Play, Real-time",Hand Management
16917,9559.0,The Hamburger Game,1989.0,2.0,4,0.5,0.5,94.0,5.37617,5.47645,1.2,77359.0,0.0,6.0,"Childrens Game, Memory","Memory, Roll ,  Spin and Move, Set Collection"
16918,18695.0,Lightning  War on Terror,2005.0,2.0,4,1.0,1.0,60.0,4.88958,5.47643,1.2,22172.0,1.0,1.0,"Card, Modern Warfare, War","Card Game, Modern Warfare, Wargame"
16919,16052.0,Merlin,1978.0,1.0,2,0.016666666666666666,0.016666666666666666,83.0,5.1247,5.47641,1.6667,17770.0,1.0,8.0,"Abstract Strategy, Childrens Game, Deduction, Electronic, Memory, Music",Memory
16920,3181.0,Farkle,1996.0,2.0,6,0.5,0.5,1942.0,5.53215,5.4764,1.119,132829.0,0.0,21.0,Dice,"Dice Rolling, Push Your Luck"
16921,1998.0,Tutankhamen's Revenge,1990.0,2.0,6,0.5,0.5,123.0,5.25366,5.47626,1.375,18106.0,1.0,8.0,"Childrens Game, Memory","Memory, Push Your Luck"
16922,4509.0,Funny Bones,1968.0,4.0,8,1.0,1.0,107.0,5.26262,5.47623,1.2,39520.0,0.0,5.0,"Action , Dexterity, Card, Humor, Party Game","Line Drawing, Team-Based Game"
16923,95705.0,Urknall  The Big Bang,2011.0,2.0,4,0.3333333333333333,0.3333333333333333,35.0,4.59,5.47621,2.0,7143.0,0.0,1.0,"Sci-Fi, Space Exploration, Travel","Dice Rolling, Point to Point Movement, Set Collection"
16924,88872.0,Rising Kings,2010.0,2.0,5,0.3333333333333333,0.3333333333333333,32.0,4.64687,5.47618,0.0,12807.0,0.0,1.0,"Card, City Building, Fantasy, Medieval",Hand Management
16925,15490.0,Geni,1984.0,2.0,6,1.0,1.0,41.0,4.68293,5.47617,0.0,2633.0,0.0,1.0,Trivia,Trivia
16926,42691.0,R\u00d6K,2009.0,2.0,5,0.3333333333333333,0.3333333333333333,195.0,5.37872,5.47615,1.125,35861.0,0.0,1.0,"Action , Dexterity",Set Collection
16927,39564.0,ego,2007.0,2.0,6,0.75,0.75,335.0,5.53015,5.47615,1.0,28877.0,2.0,4.0,Party Game,"Betting and Bluffing, Voting"
16928,136116.0,Primo,2013.0,2.0,6,0.3333333333333333,0.3333333333333333,31.0,4.47097,5.47611,1.6667,4579.0,0.0,1.0,Card,"Hand Management, Pattern Building"
16929,33169.0,The Wrong Game,2006.0,2.0,6,0.0,0.0,30.0,4.57,5.47605,1.5,9396.0,0.0,1.0,"Bluffing, Humor, Party Game, Trivia, Word Game","Bluffing, Humor, Party Game, Trivia, Word Game"
16930,21566.0,Scene It? Sports powered by ESPN,2005.0,2.0,12,0.75,0.75,75.0,5.13667,5.47602,1.4,16143.0,0.0,1.0,"Electronic, Party Game, Sports, Trivia","Roll ,  Spin and Move"
16931,19616.0,Monopoly  Vintage Game Collection,2005.0,2.0,6,3.0,3.0,109.0,5.35697,5.47599,1.3333,29120.0,0.0,2.0,"Economic, Negotiation","Auction, Bidding, Player Elimination, Roll ,  Spin and Move, Set Collection, Trading"
16932,1178.0,Sphinx,1999.0,2.0,4,0.5,0.6666666666666666,209.0,5.34901,5.47596,1.4286,29541.0,0.0,2.0,"Ancient, Exploration","Memory, Roll ,  Spin and Move, Set Collection"
16933,140829.0,Hunter's Guild  The Vampire Forest,2014.0,2.0,4,0.5,0.5,75.0,5.32,5.47591,1.75,23645.0,0.0,1.0,"Adventure, Card, Fantasy, Fighting, Horror","Dice Rolling, Hand Management, Set Collection"
16934,141896.0,Give It To The King!,2013.0,2.0,4,0.5,0.5,72.0,5.08889,5.47587,1.0,12829.0,0.0,1.0,"Abstract Strategy, Medieval, Racing","Dice Rolling, Push Your Luck, Roll ,  Spin and Move"
16935,17521.0,Golf,0.0,2.0,6,0.75,0.75,222.0,5.37054,5.47586,1.375,12656.0,0.0,0.0,Card,Memory
16936,30364.0,Those Pesky Garden Gnomes,2012.0,3.0,5,0.5,0.5,65.0,5.01538,5.47584,1.25,22476.0,0.0,1.0,"Card, Fantasy",Trick-taking
16937,25754.0,Wildlife DVD Boardgame,2006.0,2.0,8,1.0,1.0,43.0,4.82558,5.47584,1.3333,8449.0,0.0,7.0,"Animals, Memory, Travel, Trivia","Memory, Set Collection"
16938,24988.0,Lie Detector  The Crime Solving Card Game,2006.0,2.0,2,0.25,0.25,68.0,4.98338,5.47582,1.4667,13621.0,0.0,1.0,"Card, Deduction, Memory, Murder,Mystery","Dice Rolling, Hand Management, Memory, Pattern Recognition, Set Collection"
16939,22085.0,Baron,2006.0,2.0,5,1.0,1.0,110.0,5.2073,5.47578,2.1905,24834.0,0.0,1.0,"Medieval, Territory Building","Modular Board, Tile Placement"
16940,226878.0,Outpost  Siberia,2017.0,2.0,6,0.5,0.75,74.0,5.08243,5.47574,2.0,20144.0,0.0,1.0,"Card, Horror","Cooperative Game, Hand Management"
16941,12924.0,Dark Crusade   The War in the East 1941-45,1984.0,2.0,2,2.0,2.0,37.0,4.78378,5.47571,3.2857,16050.0,0.0,1.0,"War, War","Dice Rolling, Point to Point Movement"
16942,111299.0,I Will Survive,2011.0,2.0,6,0.25,0.25,110.0,5.22,5.47569,1.0,28897.0,0.0,1.0,"Action , Dexterity, Fighting, Party Game","Rock-Paper-Scissors, Simultaneous Action Selection"
16943,36415.0,90\u00b0,2008.0,2.0,2,0.5,0.5,52.0,7.63462,5.47565,1.8182,10980.0,0.0,1.0,"Card, Dice, Sports","Card Drafting, Dice Rolling, Hand Management, Simulation, Simultaneous Action Selection"
16944,16003.0,Fraud Squad,2002.0,3.0,6,0.75,0.75,33.0,4.18182,5.47562,1.25,11542.0,0.0,1.0,"Card, Deduction, Memory",Memory
16945,205876.0,Azuchi Castle,2016.0,2.0,4,0.3333333333333333,0.5,51.0,4.85196,5.47561,1.0,19817.0,0.0,1.0,"Card, Deduction, Medieval","Card Drafting, Worker Placement"
16946,4157.0,Hail to the Chief,1987.0,2.0,4,1.5,1.5,30.0,4.38333,5.4756,1.3333,11824.0,0.0,6.0,Political,"Roll ,  Spin and Move"
16947,145943.0,A Duel Betwixt Us,2014.0,2.0,2,0.75,0.75,182.0,5.33775,5.47555,1.6667,23744.0,0.0,1.0,"Card, Humor","Hand Management, Variable Player Powers"
16948,2517.0,Ulcers,1969.0,2.0,4,1.5,1.5,157.0,5.35669,5.47553,1.0625,26560.0,0.0,5.0,"Dice, Economic, Humor","Point to Point Movement, Roll ,  Spin and Move, Set Collection"
16949,391.0,Ocean,1999.0,2.0,6,0.3333333333333333,0.3333333333333333,46.0,4.73913,5.47552,1.0,13552.0,0.0,1.0,"Animals, Card","Animals, Card Game"
16950,165283.0,Battleship,2014.0,2.0,2,0.25,0.25,64.0,5.1675,5.47549,1.0,2954.0,0.0,1.0,"Card, Childrens Game",Hand Management
16951,8321.0,Beirut \u201882  Arab Stalingrad,1989.0,2.0,2,2.0,2.0,65.0,5.06154,5.47549,2.2857,17173.0,0.0,1.0,"Modern Warfare, War",Hexagon Grid
16952,14812.0,Camelot,2005.0,3.0,6,0.3333333333333333,0.3333333333333333,129.0,5.27209,5.47549,1.6667,31388.0,0.0,1.0,Real-time,Simultaneous Action Selection
16953,6412.0,Humm...ble,1991.0,4.0,0,0.75,0.75,34.0,4.40294,5.47547,1.0,9962.0,0.0,2.0,"Music, Party Game","Acting, Singing"
16954,156599.0,Caffeine Rush,2015.0,2.0,6,0.3333333333333333,0.3333333333333333,63.0,4.95873,5.4754,1.6667,14313.0,0.0,1.0,"Card, Real-time",Pattern Building
16955,164339.0,3 to 4 Headed Monster,2016.0,3.0,4,0.16666666666666666,0.16666666666666666,40.0,4.6495,5.4754,1.0,10249.0,0.0,1.0,"Bluffing, Card, Deduction","Bluffing, Card Game, Deduction"
16956,58698.0,Pickles to Penguins,2009.0,2.0,0,0.0,0.0,39.0,4.63974,5.47534,1.0,15299.0,0.0,2.0,"Card, Childrens Game, Party Game","Hand Management, Simultaneous Action Selection"
16957,12243.0,Ziff Zoff,1996.0,2.0,2,0.16666666666666666,0.16666666666666666,41.0,4.69024,5.47532,1.0,6105.0,0.0,2.0,"Card, Childrens Game, Math, Racing","Hand Management, Simultaneous Action Selection"
16958,7249.0,The Legend of Zelda,1988.0,1.0,4,0.75,0.75,52.0,4.86731,5.47531,1.3333,93731.0,0.0,1.0,"Childrens Game, Dice, Adaptation",Dice Rolling
16959,13039.0,Digimon Digi-Battle Card Game,1999.0,2.0,2,1.0,1.0,62.0,5.00435,5.47531,1.3333,25240.0,0.0,1.0,"Card, Collectible Components, Fighting, Sci-Fi","Hand Management, Rock-Paper-Scissors"
16960,13128.0,Yundao,2004.0,2.0,5,0.5,0.5,69.0,5.03116,5.47529,1.6364,9763.0,1.0,2.0,"Abstract Strategy, Bluffing, Card",Hand Management
16961,149328.0,Trivial Pursuit  Party,2013.0,3.0,6,1.0,1.0,127.0,5.26657,5.47527,1.5,18310.0,1.0,4.0,"Party Game, Trivia","Roll ,  Spin and Move"
16962,10518.0,I Spy Memory Game,1995.0,1.0,6,0.16666666666666666,0.16666666666666666,62.0,4.93371,5.47524,1.0,20188.0,0.0,2.0,"Childrens Game, Memory",Memory
16963,212873.0,Level 8  Das Kartenspiel,2016.0,2.0,6,0.75,0.75,116.0,5.16724,5.47523,1.0,8582.0,0.0,2.0,Card,Set Collection
16964,39145.0,GemBlo Pyramid,0.0,2.0,4,0.08333333333333333,0.08333333333333333,47.0,4.8617,5.47519,1.8,7557.0,0.0,0.0,"Abstract Strategy, Dice, Math","Abstract Strategy, Dice, Math"
16965,11001.0,Mister Bill,2004.0,3.0,8,0.3333333333333333,0.3333333333333333,82.0,5.08719,5.47516,1.2857,15785.0,0.0,2.0,Card,Trading
16966,23970.0,Pok\u00e9mon Master Trainer III,2005.0,2.0,4,0.75,0.75,42.0,5.07881,5.47516,1.0,37291.0,0.0,1.0,"Fantasy, Fighting, Adaptation, Adaptation","Roll ,  Spin and Move, Set Collection"
16967,5512.0,Fighting Fantasy Battle Cards,1993.0,2.0,2,0.16666666666666666,0.16666666666666666,44.0,4.77273,5.47513,3.5,27130.0,0.0,0.0,"Adventure, Card, Collectible Components, Fantasy, Fighting, Novel-based","Role Playing, Simultaneous Action Selection, Variable Player Powers"
16968,3719.0,British Square,1978.0,2.0,2,0.3333333333333333,0.3333333333333333,40.0,4.6375,5.47504,1.25,13295.0,0.0,1.0,Abstract Strategy,Enclosure
16969,1625.0,Pok\u00e9mon Jr. Adventure Game  Pok\u00e9mon Emergency!,2000.0,2.0,6,0.5,0.5,68.0,5.16029,5.47504,1.2857,60170.0,0.0,0.0,"Adventure, Fantasy, Adaptation",Role Playing
16970,1191.0,Card Caper,1997.0,2.0,4,0.5,0.5,37.0,4.46081,5.47502,1.0,11628.0,0.0,1.0,"Card, Deduction, Memory",Memory
16971,2635.0,Finance,1932.0,2.0,6,2.0,2.0,66.0,4.96061,5.475,1.1667,33817.0,0.0,7.0,Economic,"Roll ,  Spin and Move"
16972,164449.0,Karate Fight,2014.0,2.0,4,0.25,0.25,62.0,5.03048,5.47497,1.0,17390.0,0.0,2.0,"Bluffing, Card, Fighting, Humor, Party Game","Player Elimination, Push Your Luck, Rock-Paper-Scissors"
16973,9320.0,Bottles and Bins,1982.0,2.0,4,0.3333333333333333,0.3333333333333333,33.0,4.48485,5.47494,1.0,7286.0,0.0,3.0,"Childrens Game, Educational, Environmental","Card Drafting, Dice Rolling"
16974,9547.0,Are You Afraid of the Dark?,1995.0,2.0,4,0.5,0.5,35.0,4.67143,5.47493,1.7143,24304.0,0.0,1.0,"Childrens Game, Horror, Adaptation","Area Movement, Roll ,  Spin and Move"
16975,2012.0,Titanic,1998.0,2.0,4,1.0,1.0,33.0,4.66667,5.47491,2.0,11843.0,0.0,1.0,Noris Spiele,Noris Spiele
16976,24009.0,Battleship  Pirates of the Carribean,2006.0,2.0,2,0.5,0.5,94.0,5.15412,5.4749,1.2222,22558.0,0.0,2.0,"Deduction, Adaptation, War, Pirates",Enclosure
16977,1703.0,Kula Kula,1991.0,3.0,5,0.75,0.75,83.0,5.06867,5.47487,1.25,19308.0,1.0,3.0,War,"Memory, Point to Point Movement, Push Your Luck, Set Collection"
16978,13935.0,7 Deadly Sins,2003.0,2.0,20,1.0,1.0,35.0,4.6,5.47487,1.5,46592.0,0.0,1.0,"Action , Dexterity, Fantasy, Party Game, Trivia","Acting, Dice Rolling, Role Playing"
16979,2547.0,Emperor's Challenge,1986.0,2.0,4,1.0,1.0,32.0,4.59375,5.47487,2.0,16610.0,0.0,1.0,Fantasy,"Hexagon Grid, Pick-up and Deliver, Roll ,  Spin and Move, Set Collection"
16980,2941.0,Romance of the Three Kingdoms Card Game,1999.0,2.0,6,2.0,2.0,51.0,4.71569,5.47485,1.6667,29866.0,0.0,1.0,"Card, Medieval, Negotiation","Dice Rolling, Hand Management"
16981,2331.0,Spill and Spell,1956.0,1.0,10,0.3333333333333333,0.3333333333333333,126.0,5.14932,5.47485,1.2778,33826.0,0.0,15.0,"Dice, Educational, Party Game, Real-time, Word Game",Dice Rolling
16982,4038.0,Skip-Bo Dice,1995.0,2.0,4,0.3333333333333333,0.3333333333333333,39.0,4.63385,5.47485,1.0,12452.0,0.0,2.0,Dice,"Dice Rolling, Push Your Luck"
16983,238102.0,Jokes de Papa,2017.0,2.0,12,0.3333333333333333,0.6666666666666666,77.0,4.9526,5.47482,1.0,1979.0,0.0,2.0,"Humor, Party Game","Acting, Cooperative Game"
16984,28905.0,Dostihy a s\u00e1zky,1983.0,2.0,6,1.0,1.0,106.0,5.32962,5.47478,1.8571,16109.0,0.0,1.0,"Animals, Economic, Negotiation, Racing, Sports","Betting and Bluffing, Roll ,  Spin and Move, Set Collection, Trading"
16985,31762.0,Moce Albionu,1993.0,2.0,4,1.0,1.0,30.0,4.11667,5.47477,2.25,4062.0,0.0,0.0,"Fantasy, Medieval, Mythology","Dice Rolling, Hexagon Grid, Paper-and-Pencil"
16986,101954.0,Rollin' Bones  Pirates of the Caribbean (On Stranger Tides) Dice Game,2011.0,2.0,4,0.16666666666666666,0.16666666666666666,48.0,4.77917,5.47476,1.0,11879.0,0.0,1.0,"Dice, Adaptation, Pirates",Dice Rolling
16987,88957.0,Avatar  The Board Game,2010.0,2.0,4,0.0,0.0,41.0,4.62537,5.47475,1.4,20628.0,0.0,1.0,"Adaptation, Sci-Fi",Dice Rolling
16988,10094.0,Weakest Link,2001.0,4.0,8,1.0,1.0,45.0,4.73333,5.47472,1.6667,10579.0,0.0,5.0,"Memory, Adaptation, Trivia","Memory, Voting"
16989,199401.0,Kingz,2016.0,2.0,5,0.25,0.25,36.0,4.55861,5.47471,0.0,11696.0,0.0,3.0,"Animals, Card",Simultaneous Action Selection
16990,131389.0,Castle  The Detective Card Game,2013.0,2.0,5,0.4166666666666667,0.4166666666666667,92.0,5.25894,5.47469,1.1429,20440.0,0.0,1.0,"Card, Adaptation, Murder,Mystery","Set Collection, Variable Player Powers"
16991,235534.0,Pummeleinhorn  Der Kekfe Marathon,2017.0,2.0,5,0.16666666666666666,0.3333333333333333,56.0,5.01964,5.47465,1.0,3126.0,0.0,1.0,"Card, Childrens Game, Sports","Roll ,  Spin and Move"
16992,125395.0,Zombies!!! The Card Game,2012.0,2.0,6,1.0,1.0,101.0,5.21554,5.47455,1.5,32268.0,0.0,3.0,"Card, Fighting, Horror, Adaptation, Zombies",Dice Rolling
16993,19621.0,Mental Floss Game,2005.0,4.0,6,0.75,1.25,79.0,5.21582,5.47455,1.25,13694.0,0.0,1.0,"Party Game, Trivia","Roll ,  Spin and Move"
16994,53373.0,Kazaam Dice,2009.0,2.0,4,0.25,0.25,50.0,5.004,5.47454,1.25,12691.0,0.0,3.0,Fantasy,Dice Rolling
16995,2793.0,The Hamsters,1986.0,2.0,6,0.5,0.5,43.0,4.66744,5.47452,1.0,8421.0,0.0,5.0,"Animals, Childrens Game","Roll ,  Spin and Move"
16996,140830.0,Schlongo,2012.0,2.0,20,0.16666666666666666,0.16666666666666666,56.0,5.41071,5.4745,1.0,7597.0,0.0,2.0,"Dice, Humor, Adult, Party Game",Dice Rolling
16997,2283.0,Flip,2000.0,2.0,2,0.16666666666666666,0.16666666666666666,45.0,4.82533,5.47449,1.0,10528.0,0.0,3.0,Dice,Dice
16998,24932.0,Cranium Zooreka!,2006.0,2.0,4,0.6666666666666666,0.6666666666666666,161.0,5.26894,5.47449,1.1538,29604.0,1.0,3.0,"Animals, Childrens Game, Racing","Roll ,  Spin and Move, Trading"
16999,12601.0,NFL Showdown 2003 Two-Player Starter Set,2002.0,2.0,2,0.5,1.0,86.0,5.15372,5.47444,1.8571,24014.0,0.0,2.0,"Card, Collectible Components, Sports","Card Game, Collectible Components, Sports"
17000,2258.0,The Stock Market Game,1970.0,1.0,12,1.0,1.0,188.0,5.38351,5.47443,2.04,33482.0,0.0,1.0,"Economic, Negotiation","Economic, Negotiation"
17001,1871.0,Dark Side,2001.0,3.0,5,1.0,1.0,44.0,4.67091,5.47438,2.0,12897.0,0.0,1.0,"Bluffing, Deduction, Humor","Memory, Simultaneous Action Selection, Voting"
17002,99949.0,Eragra  The Game of Eras and the First Step,2011.0,2.0,4,1.5,1.5,40.0,5.445,5.47438,3.0,35358.0,0.0,1.0,"Adventure, Card, Dice, Fantasy","Area Movement, Card Drafting, Dice Rolling, Hand Management, Memory, Team-Based Game"
17003,4460.0,Green Ghost Game,1965.0,2.0,4,0.5,0.5,57.0,5.07649,5.47434,1.0,59975.0,0.0,3.0,"Childrens Game, Horror","Roll ,  Spin and Move, Set Collection"
